id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
41786318,"Fully equipped, excellent location - with parking",178417842,Paulina,,Providencia,-33.428787,-70.618713,Entire home/apt,75000,3,142,2024-08-24,2.51,1,272,34,
41792681,Casa Mosaico Hostel - Standard.   - Tarifa estandar,6063771,Mariangela,,Recoleta,-33.43363,-70.64159,Private room,182723,1,0,,,7,365,0,
41792898,Casa Mosaico Hostel - Superior Single.  - Tarifa estandar,6063771,Mariangela,,Recoleta,-33.43167,-70.64279,Private room,182723,1,0,,,7,365,0,
41793112,Casa Mosaico Hostel - Superior.  - Tarifa estandar,6063771,Mariangela,,Recoleta,-33.43281,-70.64315,Private room,182723,1,0,,,7,365,0,
41793330,Casa Mosaico Hostel - Superior Twin - Tarifa estandar,6063771,Mariangela,,Recoleta,-33.43145,-70.64143,Private room,182723,1,0,,,7,365,0,
41793535,Casa Mosaico Hostel - Deluxe - Tarifa estandar,6063771,Mariangela,,Recoleta,-33.43187,-70.64328,Private room,182723,1,0,,,7,365,0,
41793759,Casa Mosaico Hostel - Deluxe Doble - Tarifa estandar,6063771,Mariangela,,Recoleta,-33.43197,-70.6418,Private room,182723,1,0,,,7,365,0,
41793868,Casa Mosaico Hostel - Deluxe Twin. - Tarifa estandar,6063771,Mariangela,,Recoleta,-33.43352,-70.64281,Private room,182723,1,0,,,7,365,0,
41795834,*ROOM & BALCONY LAS CONDES MALL / EVENTS / WORK*,121394270,Jose,,Las Condes,-33.41275,-70.57492,Private room,18000,30,5,2021-02-01,0.09,3,340,0,
41800123,"Gran ubicación, hermosa vista a la ciudad",16258209,Oscar,,Las Condes,-33.42491,-70.58368,Private room,40000,1,0,,,2,365,0,
41801051,Cuarto con baño privado.,156565560,Paula,,Ñuñoa,-33.45329,-70.59889,Private room,,5,1,2021-03-04,0.02,1,20,0,
41811838,"Espectacular departamento Las Condes, vista y lujo",16258209,Oscar,,Las Condes,-33.42321,-70.58245,Entire home/apt,85000,2,1,2020-02-19,0.02,2,364,0,
41815067,"Lindo, acogedor y a pasos de todo! ♡",4843692,Carolina,,Providencia,-33.43022,-70.61878,Entire home/apt,50249,30,23,2024-08-15,0.43,1,239,4,
41815785,"Acogedor departamento en Providencia, 2 personas",330410220,Clara,,Providencia,-33.42492,-70.61597,Entire home/apt,44729,2,203,2024-09-21,3.65,1,96,57,
41832066,Alojamiento compartido,314312413,Nilce Darinca,,Ñuñoa,-33.45585,-70.60006,Entire home/apt,300000,1,0,,,1,83,0,
41868334,Departamento encantador con excelente conectividad,212143165,Raul Angel,,Santiago,-33.4373391,-70.657814,Entire home/apt,42419,2,1,2022-12-05,0.05,1,268,0,
41874302,"Amplio Depto en San sebastian, las Condes.",225164744,Isabel,,Las Condes,-33.41495,-70.60187,Entire home/apt,,1,0,,,3,0,0,
41883978,Estudio en el centro de Santiago,64678050,Francesca,,Santiago,-33.43955,-70.64466,Entire home/apt,23571,1,12,2024-08-28,1.77,1,139,12,
41899559,Habitación Individual más cama de niño,323949620,Fabiola,,La Reina,-33.43251,-70.57454,Private room,,1,0,,,1,0,0,
41913740,Habitación matrimonial frente al cerro Santa Lucia,248477436,Gabriel,,Santiago,-33.43736,-70.64225,Private room,40000,1,106,2024-09-08,1.88,7,365,17,
41935178,"Cabaña BBB en Coñaripe, Panguipulli.",159581357,Eric,,La Florida,-33.51849,-70.57443,Entire home/apt,,7,0,,,1,0,0,
41935281,Agradable espacio en villa olímpica,244887066,Jorge,,Ñuñoa,-33.46447,-70.62298,Private room,30000,1,30,2024-04-29,0.96,2,89,6,
41950293,Confortable Apto.Santiago Centro Metro-Almagro,54731751,Kely Johana,,Santiago,-33.44877,-70.64992,Entire home/apt,21000,2,22,2020-06-07,0.39,1,327,0,
41952310,Un lugar tranquilo donde podrás llegar a descansar,249727256,Macarena,,Peñalolén,-33.48059,-70.53988,Private room,17286,1,12,2024-07-28,0.53,2,175,5,
41956393,Habitacion en zona centrica de la florida,332021018,Javier,,La Florida,-33.54328,-70.58198,Private room,,1,0,,,1,0,0,
41962373,Apartamento entero a pasos de metro manquehue 2D3B,331780747,Ignacio,,Las Condes,-33.40411,-70.5654,Entire home/apt,,2,12,2023-10-05,0.22,1,0,4,
41974091,VINTAGE ART HOME SANTIAGO,332271499,Irma,,Santiago,-33.43788,-70.63924,Entire home/apt,48093,3,39,2024-09-04,1.02,1,364,10,
42000131,Confortable apartamento en barrio ell Golf,124448342,Lorena,,Las Condes,-33.4147102,-70.5999992,Entire home/apt,45000,3,51,2024-09-15,0.91,1,364,22,
42005224,Acogedora habitación para Mujeres en zona céntrica,112757348,María Consuelo,,Ñuñoa,-33.44826,-70.59979,Private room,20000,3,37,2024-08-22,1.13,1,128,12,
42012987,Depto en Las Condes,147967410,Daniel,,Lo Barnechea,-33.37021,-70.5103,Entire home/apt,50000,4,21,2024-09-09,0.37,1,173,11,
42020864,Habitacion  tranquila  iluminada,135233048,Violeta,,Providencia,-33.42877,-70.61113,Private room,18000,4,17,2024-08-11,0.49,2,362,6,
42022851,Grato ambiente en zona residencial,333023849,Patricia,,Providencia,-33.43481,-70.60287,Private room,,2,0,,,1,0,0,
42033472,DPTO EN MEJOR ZONA PROVIDENCIA,333115915,Karen,,Providencia,-33.43394,-70.6058,Entire home/apt,88749,5,18,2024-08-24,0.56,1,140,6,
42033739,"Habitación, Santiago centro barrio Concha y Toro.",604630,Miry,,Santiago,-33.4471154,-70.6661843,Private room,25000,1,2,2024-04-21,0.17,1,364,2,
42034755,Acogedora Habitación en el Centro de Santiago,333122549,Javier,,Santiago,-33.43888,-70.6676,Private room,40000,1,13,2024-05-04,0.34,7,365,3,
42046565,Departamento centro Maipu,333046181,Judith,,Maipú,-33.5060776,-70.7583374,Entire home/apt,57857,1,31,2024-08-25,1.98,1,268,20,
42063098,Beautiful and well connected in Las Condes,28762106,Samuel,,Las Condes,-33.41688,-70.56707,Entire home/apt,100000,10,12,2024-07-23,0.22,1,82,5,
42065456,Santiago centro cerca a baquedano y sitioss,333410396,Luis,,Santiago,-33.44951,-70.63531,Private room,,7,0,,,1,0,0,
42067321,FRIENDS,333425914,Darwin,,Estación Central,-33.45589,-70.69034,Entire home/apt,30000,1,123,2024-09-09,2.19,2,325,25,
42087020,Sector tranquilo a pasos delmetro y mallCostanera.,332722791,Laura,,Providencia,-33.42325,-70.60649,Entire home/apt,150000,40,19,2021-12-03,0.34,1,89,0,
42091040,"Enorme, con balcón y estacionamiento",178398598,María Soledad,,Ñuñoa,-33.45048,-70.5868,Private room,30000,2,2,2023-10-04,0.04,6,284,1,
42096177,habitaciones 40000 cada una cama de dos plaza,329972128,Jaime Enrriques,,Maipú,-33.48506,-70.74887,Private room,40000,1,3,2023-01-28,0.06,2,180,0,
42116165,Studio Remodelado/ Los Leones/ Estacionamiento,9667519,Pablo,,Providencia,-33.42687,-70.60408,Entire home/apt,43092,3,109,2024-08-28,1.97,1,352,24,
42118707,Apartamento 3 dormitorios y 2 baños,57601548,Claudio,,Recoleta,-33.43306,-70.63852,Entire home/apt,,3,3,2020-12-12,0.06,2,0,0,
42121101,Dormitorios privados con buen ambiente,334143121,Jose,,Estación Central,-33.45665,-70.68998,Private room,,3,0,,,1,0,0,
42132997,Habitación agradable ambiente,334278963,Ximena,,Quilicura,-33.36494,-70.72808,Private room,,7,1,2020-05-30,0.02,1,0,0,
42159552,Incredible apto in Providencia with AC & terrace,333894555,Patricia,,Providencia,-33.42816,-70.61844,Entire home/apt,45000,1,27,2020-09-23,0.48,2,267,0,
42174238,El refugio,334739391,Cristobal,,Santiago,-33.43329,-70.65763,Entire home/apt,,20,11,2022-05-03,0.20,1,0,0,
42174357,Habitación en departamento con piscina,27803967,Benita,,Recoleta,-33.42567,-70.65047,Private room,14679,3,18,2023-09-14,0.48,2,360,0,
42198713,Habitacion doble (Bienvenidos a descansar),311162175,Hotel,,Santiago,-33.43396,-70.64339,Private room,,1,4,2023-11-25,0.09,5,0,1,
42202908,Departamento compartido en avenida principal,333401985,Gustavo,,Macul,-33.48655,-70.59927,Private room,16000,3,11,2024-08-31,0.40,1,131,7,
42204899,Habitaciones en Penthouse zona El Golf Santiago,1110916,Maria,,Las Condes,-33.41249,-70.58769,Private room,182723,90,0,,,1,359,0,
42218275,Departamento Estación Central,318590598,Cristofer,,Estación Central,-33.45839,-70.69612,Entire home/apt,37990,4,2,2020-09-27,0.04,2,24,0,923800379
42226281,habitacion compartida,335410526,Emigdio,,Santiago,-33.44995,-70.64089,Shared room,19050,1,0,,,1,90,0,
42242971,Cómodo y equipado depto mejor lugar de providencia,335097382,Diego,,Providencia,-33.4251,-70.61221,Entire home/apt,52862,3,56,2024-08-31,1.20,1,166,7,
42250507,Habitación en casa familiar,274831646,Heydyn,,San Miguel,-33.47707,-70.64315,Private room,,2,0,,,1,0,0,
42256939,Depto amoblado 4 personas Santiago Centro( Heroes),335730822,Edith,,Santiago,-33.44415,-70.66255,Entire home/apt,,2,0,,,1,0,0,
42262129,Depto amoblado Stgo Centro 3 meses (mayo a julio),133351514,Daniela,,Santiago,-33.44132,-70.65724,Entire home/apt,,30,0,,,1,0,0,
42281618,Departamento Tipo Estudio / 1 Ambiente,335977690,Carlos,,Providencia,-33.42679,-70.6186,Entire home/apt,36571,1,195,2024-09-05,3.47,1,96,111,
42294065,Departamento Home Studio Amoblado Completamente,204346658,Hugo,,Lo Prado,-33.45476,-70.70666,Entire home/apt,18500,3,33,2024-09-07,0.59,1,322,13,
42294563,Habitación cuádruple frente a cerro Santa Lucia,248477436,Gabriel,,Santiago,-33.43861,-70.64332,Private room,60000,1,32,2024-08-15,0.69,7,365,4,
42294852,Habitación individual frente cerro Santa Lucia,248477436,Gabriel,,Santiago,-33.43766,-70.64363,Private room,30000,1,143,2024-09-09,3.08,7,365,28,
42313183,40000 por noche 1 cama de dos plaza,329972128,Jaime Enrriques,,Maipú,-33.48737,-70.75075,Private room,40000,1,1,2020-06-17,0.02,2,179,0,
42316528,Acogedor departamento céntrico,336205086,Andres,,Santiago,-33.44513,-70.64192,Entire home/apt,40000,2,6,2024-08-25,0.52,1,89,6,
42330651,"Exclusive Apartment in San Damian, Vitacura",152952697,Juan Pablo,,Vitacura,-33.37411,-70.52503,Entire home/apt,191200,4,42,2024-09-22,0.77,4,344,14,
42333122,Espacio Relax a 10 min de Aeropuerto,336613950,Estefanía,,Pudahuel,-33.45154,-70.76956,Private room,24000,1,118,2024-07-27,2.13,1,331,55,
42333173,Flordeliz,165002417,Sami,,San Miguel,-33.49633,-70.65739,Private room,64714,1,9,2024-07-24,0.17,2,318,6,
42346886,Departamento Boho centro De Santiago,336742871,Jeka,,Santiago,-33.4433282,-70.6448185,Entire home/apt,35990,1,46,2024-09-11,7.46,3,154,46,
42390345,Casa acogedora en condominio Macul,337344383,Mario,,Macul,-33.48428,-70.59474,Private room,,1,0,,,1,0,0,
42398137,Departamento Céntrico en Santiago de Chile,336881750,Rodrigo,,Santiago,-33.44196,-70.63493,Entire home/apt,35000,3,1,2021-06-16,0.03,1,27,0,
42406526,Lindo apartamento Ñuñoa. Metro Monseñor Eysaguirre,337496794,Javiera,,Ñuñoa,-33.45058,-70.6147,Entire home/apt,34000,15,4,2024-04-03,0.07,1,0,1,
42411302,"Barrio Italia, lindo apto con aire acondicionado",107160822,Karen,,Ñuñoa,-33.45187,-70.62421,Entire home/apt,39856,1,119,2024-09-22,2.13,2,299,61,
42422465,Linda y cómoda,118371828,Catalina,,Vitacura,-33.39466,-70.58621,Entire home/apt,230000,7,3,2024-02-19,0.16,1,288,2,
42422569,Habitación y Baño privado Stgo Centro,337683724,Rafael,,Santiago,-33.446,-70.65216,Private room,15000,1,120,2024-07-19,2.18,1,178,11,
42437496,Room metro Zapadores,90853575,Carolina,,Recoleta,-33.39234,-70.6379,Private room,20000,1,48,2024-09-04,1.59,1,362,16,
42451206,Cozy Apartment Providencia,28961536,Analia,,Providencia,-33.43292,-70.62227,Entire home/apt,24000,30,9,2024-07-20,0.17,4,150,2,
42484886,Central y agradable departamento amoblado,338294755,Piera,,Santiago,-33.44921,-70.65129,Entire home/apt,29999,15,0,,,1,362,0,
42490483,¡Encantadora casa a los pies de los Andes!,338354343,Carla,,La Florida,-33.5207,-70.54033,Entire home/apt,62000,3,62,2024-09-23,1.11,3,69,31,
42511957,Arriendo Pieza con baño privado por noche,106125318,Pablo,,Santiago,-33.44368,-70.63938,Private room,20000,1,0,,,1,358,0,
42517596,Habitación individual en Santiago centro,59919460,Ilse,,Santiago,-33.45684,-70.62994,Private room,15000,1,0,,,1,85,0,
42535979,"Acogedora Habitación compartida (6p), Stgo Centro",333122549,Javier,,Santiago,-33.4395,-70.66729,Shared room,60000,1,6,2024-06-30,0.32,7,365,3,
42538991,Linda habitación con baño en barrio tranquilo,26695483,Geraldine,,Las Condes,-33.41792,-70.56903,Private room,45000,1,1,2020-03-10,0.02,2,179,0,
42539217,Departamento Las Condes solo para 6 meses o mas,146932207,Franco,,Las Condes,-33.39391,-70.54737,Entire home/apt,,180,0,,,1,0,0,
42543576,Centro Cívico a un paso de TODO!,338893383,Paola,,Santiago,-33.43857,-70.65931,Private room,,2,0,,,1,0,0,
42553451,Acogedor departamento para alojar en Santiago,338662622,Maria Elena,,Santiago,-33.45462,-70.63046,Entire home/apt,30000,10,10,2024-04-03,0.21,1,320,3,
42558113,Independent apartment in a typical house of Ñuñoa,61796370,Francisca,,Ñuñoa,-33.44876,-70.57939,Private room,46000,3,20,2024-08-18,0.36,1,301,8,
42558720,"LA REINA VERDE CON CALLES LIMPIAS  , MUCHO VERDE ,",329034189,Violeta,,La Reina,-33.4568,-70.55307,Private room,,1,0,,,2,0,0,
42570207,Alojamientos Kaymi,339111277,Karina,,Estación Central,-33.45631,-70.70331,Private room,,1,0,,,1,0,0,
42603294,Suite ejecutiva,339351065,Maria Onoria,,Ñuñoa,-33.45215,-70.62526,Private room,,1,0,,,1,0,0,
42608497,Estudio a pasos Metro Manquehue,6259010,Cityrentals,,Las Condes,-33.40596,-70.56684,Entire home/apt,44571,7,12,2024-08-18,0.35,3,164,5,
42608787,"Hermoso y muy bien ubicado, a pasos metro  Colon",7892944,Margarita,,Providencia,-33.42739275970126,-70.5913270264864,Entire home/apt,44286,2,98,2024-09-09,1.97,2,326,22,
42611647,Familia y shopping  en Santiago,70025789,Alejandro Javier,,Ñuñoa,-33.45527,-70.59084,Entire home/apt,45704,5,29,2024-08-03,0.77,1,31,5,
42623954,Acogedor departamento amoblado excelente ubicación,126607740,Tamara,,Estación Central,-33.45679,-70.68805,Entire home/apt,35000,5,1,2023-10-29,0.09,1,177,1,
42670389,Pieza Privada pleno Centro de Santiago.,15834233,Gonzalo,,Santiago,-33.44639,-70.6526,Private room,20000,2,4,2023-03-21,0.11,1,268,0,
42677117,departamento 3 dorm. AMOBLADO Metro Quinta Normal,151504696,Cristian,,Santiago,-33.43795,-70.67933,Entire home/apt,40000,150,2,2023-04-08,0.11,1,4,0,
42682586,Habitación a pasos del metro hospitales.,338898216,Rocio,,Independencia,-33.41952,-70.65884,Private room,19000,3,8,2024-08-30,0.14,1,179,2,
42692486,Moneda Express Apart,137382269,Mauricio,,Santiago,-33.44345,-70.66012,Entire home/apt,50249,2,24,2022-02-27,0.49,4,362,0,
42718017,Alojamiento a pasos de Villa Frei,212460581,Catalina,,Ñuñoa,-33.45672,-70.57877,Private room,20000,1,2,2023-04-28,0.11,1,179,0,
42739548,Acogedor apartamento en pleno centro de Santiago,308149213,Karla,,Santiago,-33.45018,-70.64327,Entire home/apt,35000,1,0,,,1,83,0,
42742197,Beautiful apartment/view very close to restaurants,340402242,Marcos,,Lo Barnechea,-33.35122299194336,-70.23291015625,Entire home/apt,225000,1,68,2024-09-20,1.74,1,178,19,
42743354,Habitación simple Maipú.,340414611,Karina,,Maipú,-33.49455,-70.73605,Private room,,1,0,,,1,0,0,
42743491,Departamento a pasos del palacio la moneda,257218305,Daniel,,Santiago,-33.44826,-70.64662,Private room,,1,0,,,1,0,0,
42773001,Departamento Barrio italia (solo mujeres),167103237,Valentina,,Ñuñoa,-33.45012,-70.62222,Private room,16000,2,89,2024-09-04,3.01,1,298,27,
42773421,Cozy Studio in the center of Valle Nevado Ski area,340650361,Ana Luisa,,Lo Barnechea,-33.35259,-70.24974,Entire home/apt,199168,3,33,2024-09-19,0.85,1,104,12,
42808993,Impecable departamento a pasos Costanera Center,197505443,Veronica,,Providencia,-33.4197,-70.61077,Entire home/apt,56286,3,64,2024-09-07,1.30,2,129,15,
42831545,Habitación Privada en Barrio Las Rosas de Maipú,340687957,Rodrigo,,Maipú,-33.48489,-70.73475,Entire home/apt,,1,1,2020-04-02,0.02,1,0,0,
42832995,Arriendo de pieza en casa de familia,339408001,MaríaSoledad,,Las Condes,-33.42917,-70.54909,Private room,,6,0,,,1,0,0,
42838375,Amplio departamento en el corazón del Colorado.,202571402,Carolina,,Lo Barnechea,-33.34944,-70.29276,Entire home/apt,492857,4,23,2024-08-15,0.59,1,362,5,
42860734,Luxury and Cozy in the Middle of the City Center.,151073507,Rodrigo,,Santiago,-33.437984,-70.644775,Entire home/apt,,2,9,2023-01-19,0.29,1,365,0,
42862707,"Al frente del Metro, con estacionamiento privado.",232441510,Luis,,Recoleta,-33.42132,-70.64504,Entire home/apt,,50,0,,,1,0,0,
42871891,Se arrienda Dpto diario o mensual en stgo centro,341381151,Ermila,,Santiago,-33.45262,-70.64779,Entire home/apt,29550,1,50,2024-08-30,0.90,1,0,48,
42893771,Departamento completamente equipado luminoso,329914593,Myrtha,,Santiago,-33.44657,-70.65224,Entire home/apt,,2,0,,,1,358,0,
42899877,Acogedor dormitorio con baño propio frente a Mall,237581047,Josefina,,Las Condes,-33.3915,-70.54668,Private room,30000,2,4,2023-10-27,0.34,2,268,4,
42904383,Acogedora habitación,19905358,Daniela,,San Miguel,-33.49353,-70.65705,Private room,,1,0,,,1,0,0,
42913962,Casa,124673673,Silvia,,Providencia,-33.44155,-70.62206,Entire home/apt,,30,27,2023-08-19,1.17,2,0,0,
42926554,Little Lastarria Best Choice!,45848211,Soledad,,Santiago,-33.43685,-70.64339,Entire home/apt,24668,3,115,2024-09-07,2.09,3,360,33,
42926672,Loft en Bellas Artes,18892833,Carolina,,Santiago,-33.43755,-70.64394,Entire home/apt,32000,15,9,2024-08-25,0.29,1,337,4,
42928845,Departamento privado al lado de Clinica Las Condes,6962627,Natalie,,Las Condes,-33.38295,-70.53181,Entire home/apt,51500,3,82,2024-09-03,1.61,1,353,20,
42937933,Santiago Centro Adriana Departamentos,403988181,D Y A,,Santiago,-33.43739,-70.64516,Entire home/apt,41743,1,211,2024-09-09,3.94,11,349,32,
42939713,Bellas Artes Santiago Centro Apart,403988181,D Y A,,Santiago,-33.43765,-70.64583,Entire home/apt,39371,1,442,2024-09-13,8.07,11,363,90,
42939779,Departamento Suite Mall Parque Arauco,46596604,Vicky,,Las Condes,-33.39883,-70.57234,Entire home/apt,123338,6,39,2024-09-05,0.71,2,362,15,
42960954,apart bellas artes,311354897,Esley,,Santiago,-33.43868,-70.64532,Entire home/apt,,1,60,2023-05-26,1.22,3,365,0,
42973648,Depto en Merced Bellas Artes,403988181,D Y A,,Santiago,-33.43811,-70.65148,Entire home/apt,38791,1,298,2024-09-12,5.42,11,365,40,
42973823,Departamento con gran ubicación,300946985,Carmen,,Las Condes,-33.41814,-70.5898,Entire home/apt,,3,0,,,1,0,0,
42982287,Departamentos Premium Full Amoblados,52573575,Ana Luisa,,Las Condes,-33.4121,-70.56661,Entire home/apt,40714,30,6,2023-01-12,0.12,6,323,0,761018388
42989746,Pieza en casa en maipu,342288383,Camila,,Maipú,-33.51795,-70.7664,Private room,70000,1,0,,,1,365,0,
42997977,"Habitación en Providencia, metro Manuel Montt",32798243,Sebastian,,Providencia,-33.43491,-70.61608,Private room,153361,7,0,,,1,88,0,
42998131,Loft Santiago Bellas Artes,403988181,D Y A,,Santiago,-33.43678,-70.65112,Entire home/apt,41514,1,106,2024-08-31,1.97,11,347,31,
43010999,"Departamentos America, Merced, Bellas Artes, Stgo",184993297,America,,Santiago,-33.43695,-70.64455,Entire home/apt,35286,1,557,2024-09-11,10.21,24,363,129,
43032449,Habitación grande a una cuadra metro el golf,113362122,Juan Pablo,,Las Condes,-33.41839,-70.59538,Private room,,10,1,2024-08-31,1,1,5,1,
43052298,Pequeña y acogedora habitacion,341128091,Rosa,,Santiago,-33.43652,-70.64404,Private room,,3,1,2020-04-06,0.02,1,0,0,
43071100,Acogedora habitación en Providencia,38398746,Daniela,,Providencia,-33.42866,-70.60465,Private room,,3,22,2023-09-20,0.68,1,0,0,
43071225,Depto Bellas Artes Merced,403988181,D Y A,,Santiago,-33.43698,-70.64447,Entire home/apt,42857,1,281,2024-09-11,5.21,11,351,61,
43076529,Dptos America quiet in merced stgo centro,184993297,America,,Santiago,-33.4373,-70.64407,Entire home/apt,35286,1,316,2024-09-15,5.79,24,365,99,
43082225,Valle Nevado de Lujo 4D3B Ski in-out Jacuzzi,287196445,Hom,,Lo Barnechea,-33.34548,-70.24804,Entire home/apt,576643,2,23,2024-08-31,0.63,93,132,10,
43097450,Apartamento piso bajo sector Bellas Artes.,100057359,Felipe,,Santiago,-33.43898,-70.64581,Entire home/apt,37997,1,274,2024-09-22,6.09,11,363,93,
43101863,Apartamento en Bellas Artes Merced,403988181,D Y A,,Santiago,-33.43695,-70.64446,Entire home/apt,40389,1,371,2024-09-16,6.96,11,336,103,
43131876,"Dpto 2H/2B, Julio Prado/Ñuñoa, cerca Barrio Italia",217624560,Fernando,,Ñuñoa,-33.44935,-70.62063,Private room,25000,30,0,,,1,363,0,
43133067,Exclusivo Studio a pasos de Clínica Las Condes,55243989,Claudia,,Las Condes,-33.38563,-70.53012,Entire home/apt,47143,2,11,2023-08-27,0.20,2,179,0,
