"fecha_vigencia","precio","provincia","localidad","direccion"
"02/08/2023",269.7,"BUENOS AIRES","MONTE HERMOSO","ACCESO RUTA PROVINCIAL 78 KM 1"
"08/07/2023",258.1,"BUENOS AIRES","MONTE HERMOSO","ACCESO RUTA PROVINCIAL 78 KM 1"
"08/12/2023",490,"BUENOS AIRES","MONTE HERMOSO","ACCESO RUTA PROVINCIAL 78 KM 1"
"13/12/2023",649,"BUENOS AIRES","MONTE HERMOSO","ACCESO RUTA PROVINCIAL 78 KM 1"
"18/08/2023",303.4,"BUENOS AIRES","MONTE HERMOSO","ACCESO RUTA PROVINCIAL 78 KM 1"
"23/10/2023",312,"BUENOS AIRES","MONTE HERMOSO","ACCESO RUTA PROVINCIAL 78 KM 1"
"25/11/2023",391,"BUENOS AIRES","MONTE HERMOSO","ACCESO RUTA PROVINCIAL 78 KM 1"
"01/11/2023",326,"CORDOBA","CORDOBA","Diego de Torres 1110"
"02/08/2023",256.4,"CORDOBA","CORDOBA","Diego de Torres 1110"
"08/07/2023",245.4,"CORDOBA","CORDOBA","Diego de Torres 1110"
"08/12/2023",463,"CORDOBA","CORDOBA","Diego de Torres 1110"
"13/12/2023",639,"CORDOBA","CORDOBA","Diego de Torres 1110"
"18/08/2023",288.5,"CORDOBA","CORDOBA","Diego de Torres 1110"
"23/10/2023",297,"CORDOBA","CORDOBA","Diego de Torres 1110"
"25/11/2023",373,"CORDOBA","CORDOBA","Diego de Torres 1110"
"01/11/2023",329,"SANTA FE","FUNES","Av. Arturo Illia 1223"
"02/08/2023",259.3,"SANTA FE","FUNES","Av. Arturo Illia 1223"
"08/07/2023",248.1,"SANTA FE","FUNES","Av. Arturo Illia 1223"
"08/12/2023",467,"SANTA FE","FUNES","Av. Arturo Illia 1223"
"13/12/2023",639,"SANTA FE","FUNES","Av. Arturo Illia 1223"
"18/08/2023",291.7,"SANTA FE","FUNES","Av. Arturo Illia 1223"
"23/10/2023",300,"SANTA FE","FUNES","Av. Arturo Illia 1223"
"25/11/2023",376,"SANTA FE","FUNES","Av. Arturo Illia 1223"
"01/11/2023",311,"BUENOS AIRES","HAEDO","AV. RIVADAVIA 16389"
"02/08/2023",244.9,"BUENOS AIRES","HAEDO","AV. RIVADAVIA 16389"
"08/07/2023",234.4,"BUENOS AIRES","HAEDO","AV. RIVADAVIA 16389"
"08/12/2023",449,"BUENOS AIRES","HAEDO","AV. RIVADAVIA 16389"
"13/12/2023",616,"BUENOS AIRES","HAEDO","AV. RIVADAVIA 16389"
"18/08/2023",275.5,"BUENOS AIRES","HAEDO","AV. RIVADAVIA 16389"
"23/10/2023",284,"BUENOS AIRES","HAEDO","AV. RIVADAVIA 16389"
"25/11/2023",356,"BUENOS AIRES","HAEDO","AV. RIVADAVIA 16389"
"01/11/2023",315,"BUENOS AIRES","LA PLATA","44 N°3220"
"02/08/2023",247.4,"BUENOS AIRES","LA PLATA","44 N°3220"
"08/07/2023",236.7,"BUENOS AIRES","LA PLATA","44 N°3220"
"08/12/2023",454,"BUENOS AIRES","LA PLATA","44 N°3220"
"13/12/2023",623,"BUENOS AIRES","LA PLATA","44 N°3220"
"18/08/2023",278.3,"BUENOS AIRES","LA PLATA","44 N°3220"
"23/10/2023",287,"BUENOS AIRES","LA PLATA","44 N°3220"
"25/11/2023",360,"BUENOS AIRES","LA PLATA","44 N°3220"
"01/11/2023",323,"CORDOBA","BRINKMAN","SAN MARTIN 222"
"02/08/2023",254.8,"CORDOBA","BRINKMAN","SAN MARTIN 222"
"08/07/2023",243.8,"CORDOBA","BRINKMAN","SAN MARTIN 222"
"08/12/2023",460,"CORDOBA","BRINKMAN","SAN MARTIN 222"
"13/12/2023",639,"CORDOBA","BRINKMAN","SAN MARTIN 222"
"18/08/2023",286.7,"CORDOBA","BRINKMAN","SAN MARTIN 222"
"23/10/2023",295,"CORDOBA","BRINKMAN","SAN MARTIN 222"
"25/11/2023",370,"CORDOBA","BRINKMAN","SAN MARTIN 222"
"01/11/2023",329,"SANTA FE","FUNES","Cordoba 1201"
"02/08/2023",259.3,"SANTA FE","FUNES","Cordoba 1201"
"08/07/2023",248.1,"SANTA FE","FUNES","Cordoba 1201"
"08/12/2023",467,"SANTA FE","FUNES","Cordoba 1201"
"13/12/2023",639,"SANTA FE","FUNES","Cordoba 1201"
"18/08/2023",291.7,"SANTA FE","FUNES","Cordoba 1201"
"23/10/2023",300,"SANTA FE","FUNES","Cordoba 1201"
"25/11/2023",376,"SANTA FE","FUNES","Cordoba 1201"
"01/11/2023",315,"BUENOS AIRES","CNEL. BRANDSEN","ITUZAINGO 1280"
"02/08/2023",247.6,"BUENOS AIRES","CNEL. BRANDSEN","ITUZAINGO 1280"
"08/07/2023",236.9,"BUENOS AIRES","CNEL. BRANDSEN","ITUZAINGO 1280"
"08/12/2023",451,"BUENOS AIRES","CNEL. BRANDSEN","ITUZAINGO 1280"
"13/12/2023",623,"BUENOS AIRES","CNEL. BRANDSEN","ITUZAINGO 1280"
"18/08/2023",278.6,"BUENOS AIRES","CNEL. BRANDSEN","ITUZAINGO 1280"
"23/10/2023",287,"BUENOS AIRES","CNEL. BRANDSEN","ITUZAINGO 1280"
"25/11/2023",360,"BUENOS AIRES","CNEL. BRANDSEN","ITUZAINGO 1280"
"01/11/2023",273,"BUENOS AIRES","CARMEN DE PATAGONES","BERTOLONE 200 ESQ. L. BERNAL"
"02/08/2023",215,"BUENOS AIRES","CARMEN DE PATAGONES","BERTOLONE 200 ESQ. L. BERNAL"
"08/07/2023",205.7,"BUENOS AIRES","CARMEN DE PATAGONES","BERTOLONE 200 ESQ. L. BERNAL"
"08/12/2023",383,"BUENOS AIRES","CARMEN DE PATAGONES","BERTOLONE 200 ESQ. L. BERNAL"
"13/12/2023",509,"BUENOS AIRES","CARMEN DE PATAGONES","BERTOLONE 200 ESQ. L. BERNAL"
"18/08/2023",241.9,"BUENOS AIRES","CARMEN DE PATAGONES","BERTOLONE 200 ESQ. L. BERNAL"
"23/10/2023",249,"BUENOS AIRES","CARMEN DE PATAGONES","BERTOLONE 200 ESQ. L. BERNAL"
"25/11/2023",312,"BUENOS AIRES","CARMEN DE PATAGONES","BERTOLONE 200 ESQ. L. BERNAL"
"01/11/2023",270,"RIO NEGRO","VIEDMA","PUEYRREDON 358"
"02/08/2023",212.4,"RIO NEGRO","VIEDMA","PUEYRREDON 358"
"08/07/2023",203.3,"RIO NEGRO","VIEDMA","PUEYRREDON 358"
"08/12/2023",379,"RIO NEGRO","VIEDMA","PUEYRREDON 358"
"13/12/2023",509,"RIO NEGRO","VIEDMA","PUEYRREDON 358"
"18/08/2023",239,"RIO NEGRO","VIEDMA","PUEYRREDON 358"
"23/10/2023",246,"RIO NEGRO","VIEDMA","PUEYRREDON 358"
"25/11/2023",309,"RIO NEGRO","VIEDMA","PUEYRREDON 358"
"01/11/2023",331,"BUENOS AIRES","CHIVILCOY","Avenida Mitre Nro.101"
"02/08/2023",260.5,"BUENOS AIRES","CHIVILCOY","Avenida Mitre Nro.101"
"08/07/2023",249.3,"BUENOS AIRES","CHIVILCOY","Avenida Mitre Nro.101"
"08/12/2023",475,"BUENOS AIRES","CHIVILCOY","Avenida Mitre Nro.101"
"13/12/2023",649,"BUENOS AIRES","CHIVILCOY","Avenida Mitre Nro.101"
"18/08/2023",293.1,"BUENOS AIRES","CHIVILCOY","Avenida Mitre Nro.101"
"23/10/2023",302,"BUENOS AIRES","CHIVILCOY","Avenida Mitre Nro.101"
"25/11/2023",379,"BUENOS AIRES","CHIVILCOY","Avenida Mitre Nro.101"
"01/11/2023",325,"ENTRE RIOS","VILLAGUAY","BALCARCE 118"
"02/08/2023",255.1,"ENTRE RIOS","VILLAGUAY","BALCARCE 118"
"08/07/2023",244.1,"ENTRE RIOS","VILLAGUAY","BALCARCE 118"
"08/12/2023",462,"ENTRE RIOS","VILLAGUAY","BALCARCE 118"
"13/12/2023",639,"ENTRE RIOS","VILLAGUAY","BALCARCE 118"
"18/08/2023",287,"ENTRE RIOS","VILLAGUAY","BALCARCE 118"
"23/10/2023",296,"ENTRE RIOS","VILLAGUAY","BALCARCE 118"
"25/11/2023",372,"ENTRE RIOS","VILLAGUAY","BALCARCE 118"
"01/11/2023",317,"TUCUMAN","SAN MIGUEL DE TUCUMAN","AVENIDA ROCA 1773"
"02/08/2023",249.5,"TUCUMAN","SAN MIGUEL DE TUCUMAN","AVENIDA ROCA 1773"
"08/07/2023",238.8,"TUCUMAN","SAN MIGUEL DE TUCUMAN","AVENIDA ROCA 1773"
"08/12/2023",445,"TUCUMAN","SAN MIGUEL DE TUCUMAN","AVENIDA ROCA 1773"
"13/12/2023",618,"TUCUMAN","SAN MIGUEL DE TUCUMAN","AVENIDA ROCA 1773"
"18/08/2023",280.7,"TUCUMAN","SAN MIGUEL DE TUCUMAN","AVENIDA ROCA 1773"
"23/10/2023",289,"TUCUMAN","SAN MIGUEL DE TUCUMAN","AVENIDA ROCA 1773"
"25/11/2023",363,"TUCUMAN","SAN MIGUEL DE TUCUMAN","AVENIDA ROCA 1773"
"01/11/2023",272,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LA PLATA 901"
"02/08/2023",213.8,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LA PLATA 901"
"08/07/2023",204.6,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LA PLATA 901"
"08/12/2023",404,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LA PLATA 901"
"13/12/2023",553,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LA PLATA 901"
"18/08/2023",240.5,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LA PLATA 901"
"23/10/2023",248,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LA PLATA 901"
"25/11/2023",311,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LA PLATA 901"
"01/11/2023",272,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO 5315"
"02/08/2023",213.8,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO 5315"
"08/07/2023",204.6,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO 5315"
"08/12/2023",404,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO 5315"
"13/12/2023",553,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO 5315"
"18/08/2023",240.5,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO 5315"
"23/10/2023",248,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO 5315"
"25/11/2023",311,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO 5315"
"01/11/2023",328,"SANTA FE","ROSARIO","AV. EVA PERÒN 6030"
"02/08/2023",258.2,"SANTA FE","ROSARIO","AV. EVA PERÒN 6030"
"08/07/2023",247.1,"SANTA FE","ROSARIO","AV. EVA PERÒN 6030"
"08/12/2023",466,"SANTA FE","ROSARIO","AV. EVA PERÒN 6030"
"13/12/2023",639,"SANTA FE","ROSARIO","AV. EVA PERÒN 6030"
"18/08/2023",290.5,"SANTA FE","ROSARIO","AV. EVA PERÒN 6030"
"23/10/2023",299,"SANTA FE","ROSARIO","AV. EVA PERÒN 6030"
"25/11/2023",375,"SANTA FE","ROSARIO","AV. EVA PERÒN 6030"
"01/11/2023",286,"CAPITAL FEDERAL","CAPITAL FEDERAL","LISANDRO DE LA TORRE 2179"
"02/08/2023",225.6,"CAPITAL FEDERAL","CAPITAL FEDERAL","LISANDRO DE LA TORRE 2179"
"08/07/2023",215.9,"CAPITAL FEDERAL","CAPITAL FEDERAL","LISANDRO DE LA TORRE 2179"
"08/12/2023",414,"CAPITAL FEDERAL","CAPITAL FEDERAL","LISANDRO DE LA TORRE 2179"
"13/12/2023",567,"CAPITAL FEDERAL","CAPITAL FEDERAL","LISANDRO DE LA TORRE 2179"
"18/08/2023",253.8,"CAPITAL FEDERAL","CAPITAL FEDERAL","LISANDRO DE LA TORRE 2179"
"23/10/2023",261,"CAPITAL FEDERAL","CAPITAL FEDERAL","LISANDRO DE LA TORRE 2179"
"25/11/2023",327,"CAPITAL FEDERAL","CAPITAL FEDERAL","LISANDRO DE LA TORRE 2179"
"01/11/2023",272,"CAPITAL FEDERAL","CAPITAL FEDERAL","Jose m.Moreno 1483"
"02/08/2023",213.8,"CAPITAL FEDERAL","CAPITAL FEDERAL","Jose m.Moreno 1483"
"08/07/2023",204.6,"CAPITAL FEDERAL","CAPITAL FEDERAL","Jose m.Moreno 1483"
"08/12/2023",404,"CAPITAL FEDERAL","CAPITAL FEDERAL","Jose m.Moreno 1483"
"13/12/2023",553,"CAPITAL FEDERAL","CAPITAL FEDERAL","Jose m.Moreno 1483"
"18/08/2023",240.5,"CAPITAL FEDERAL","CAPITAL FEDERAL","Jose m.Moreno 1483"
"23/10/2023",248,"CAPITAL FEDERAL","CAPITAL FEDERAL","Jose m.Moreno 1483"
"25/11/2023",311,"CAPITAL FEDERAL","CAPITAL FEDERAL","Jose m.Moreno 1483"
"01/11/2023",315,"BUENOS AIRES","TIGRE","LAVALLE 200"
"02/08/2023",247.8,"BUENOS AIRES","TIGRE","LAVALLE 200"
"08/07/2023",237.1,"BUENOS AIRES","TIGRE","LAVALLE 200"
"08/12/2023",454,"BUENOS AIRES","TIGRE","LAVALLE 200"
"13/12/2023",622,"BUENOS AIRES","TIGRE","LAVALLE 200"
"18/08/2023",278.8,"BUENOS AIRES","TIGRE","LAVALLE 200"
"23/10/2023",287,"BUENOS AIRES","TIGRE","LAVALLE 200"
"25/11/2023",360,"BUENOS AIRES","TIGRE","LAVALLE 200"
"01/11/2023",335,"CORDOBA","NONO","Avenida Libertad 625"
"02/08/2023",263.8,"CORDOBA","NONO","Avenida Libertad 625"
"08/07/2023",252.4,"CORDOBA","NONO","Avenida Libertad 625"
"08/12/2023",476,"CORDOBA","NONO","Avenida Libertad 625"
"13/12/2023",639,"CORDOBA","NONO","Avenida Libertad 625"
"18/08/2023",296.8,"CORDOBA","NONO","Avenida Libertad 625"
"23/10/2023",306,"CORDOBA","NONO","Avenida Libertad 625"
"25/11/2023",383,"CORDOBA","NONO","Avenida Libertad 625"
"01/11/2023",309,"BUENOS AIRES","SAN JUSTO","AV. ARTURO ILLIA 2630"
"02/08/2023",243.3,"BUENOS AIRES","SAN JUSTO","AV. ARTURO ILLIA 2630"
"08/07/2023",232.8,"BUENOS AIRES","SAN JUSTO","AV. ARTURO ILLIA 2630"
"08/12/2023",448,"BUENOS AIRES","SAN JUSTO","AV. ARTURO ILLIA 2630"
"13/12/2023",614,"BUENOS AIRES","SAN JUSTO","AV. ARTURO ILLIA 2630"
"18/08/2023",273.7,"BUENOS AIRES","SAN JUSTO","AV. ARTURO ILLIA 2630"
"23/10/2023",282,"BUENOS AIRES","SAN JUSTO","AV. ARTURO ILLIA 2630"
"25/11/2023",354,"BUENOS AIRES","SAN JUSTO","AV. ARTURO ILLIA 2630"
"01/11/2023",309,"BUENOS AIRES","9 DE ABRIL","LOS ANGELES 9226"
"02/08/2023",243.3,"BUENOS AIRES","9 DE ABRIL","LOS ANGELES 9226"
"08/07/2023",232.8,"BUENOS AIRES","9 DE ABRIL","LOS ANGELES 9226"
"08/12/2023",448,"BUENOS AIRES","9 DE ABRIL","LOS ANGELES 9226"
"13/12/2023",614,"BUENOS AIRES","9 DE ABRIL","LOS ANGELES 9226"
"18/08/2023",273.7,"BUENOS AIRES","9 DE ABRIL","LOS ANGELES 9226"
"23/10/2023",282,"BUENOS AIRES","9 DE ABRIL","LOS ANGELES 9226"
"25/11/2023",354,"BUENOS AIRES","9 DE ABRIL","LOS ANGELES 9226"
"01/11/2023",331,"BUENOS AIRES","TRES ALGARROBOS","TAPIA Y AVDA. RIVADAVIA"
"02/08/2023",260.5,"BUENOS AIRES","TRES ALGARROBOS","TAPIA Y AVDA. RIVADAVIA"
"08/07/2023",249.3,"BUENOS AIRES","TRES ALGARROBOS","TAPIA Y AVDA. RIVADAVIA"
"08/12/2023",475,"BUENOS AIRES","TRES ALGARROBOS","TAPIA Y AVDA. RIVADAVIA"
"13/12/2023",649,"BUENOS AIRES","TRES ALGARROBOS","TAPIA Y AVDA. RIVADAVIA"
"18/08/2023",293.1,"BUENOS AIRES","TRES ALGARROBOS","TAPIA Y AVDA. RIVADAVIA"
"23/10/2023",302,"BUENOS AIRES","TRES ALGARROBOS","TAPIA Y AVDA. RIVADAVIA"
"25/11/2023",379,"BUENOS AIRES","TRES ALGARROBOS","TAPIA Y AVDA. RIVADAVIA"
"01/11/2023",325,"ENTRE RIOS","LAS TUNAS","RUTA NACIONAL 18 KM. 81"
"02/08/2023",255.1,"ENTRE RIOS","LAS TUNAS","RUTA NACIONAL 18 KM. 81"
"08/07/2023",244.1,"ENTRE RIOS","LAS TUNAS","RUTA NACIONAL 18 KM. 81"
"08/12/2023",462,"ENTRE RIOS","LAS TUNAS","RUTA NACIONAL 18 KM. 81"
"13/12/2023",639,"ENTRE RIOS","LAS TUNAS","RUTA NACIONAL 18 KM. 81"
"18/08/2023",287,"ENTRE RIOS","LAS TUNAS","RUTA NACIONAL 18 KM. 81"
"23/10/2023",296,"ENTRE RIOS","LAS TUNAS","RUTA NACIONAL 18 KM. 81"
"25/11/2023",372,"ENTRE RIOS","LAS TUNAS","RUTA NACIONAL 18 KM. 81"
"01/11/2023",272,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO Nº 7099"
"02/08/2023",213.8,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO Nº 7099"
"08/07/2023",204.6,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO Nº 7099"
"08/12/2023",404,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO Nº 7099"
"13/12/2023",553,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO Nº 7099"
"18/08/2023",240.5,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO Nº 7099"
"23/10/2023",248,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO Nº 7099"
"25/11/2023",311,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. JUAN B. JUSTO Nº 7099"
"01/11/2023",335,"CORRIENTES","MONTE CASEROS","RUTA NACIONAL 14 KM 406.5"
"02/08/2023",263.9,"CORRIENTES","MONTE CASEROS","RUTA NACIONAL 14 KM 406.5"
"08/07/2023",252.5,"CORRIENTES","MONTE CASEROS","RUTA NACIONAL 14 KM 406.5"
"08/12/2023",470,"CORRIENTES","MONTE CASEROS","RUTA NACIONAL 14 KM 406.5"
"13/12/2023",639,"CORRIENTES","MONTE CASEROS","RUTA NACIONAL 14 KM 406.5"
"18/08/2023",296.9,"CORRIENTES","MONTE CASEROS","RUTA NACIONAL 14 KM 406.5"
"23/10/2023",306,"CORRIENTES","MONTE CASEROS","RUTA NACIONAL 14 KM 406.5"
"25/11/2023",383,"CORRIENTES","MONTE CASEROS","RUTA NACIONAL 14 KM 406.5"
"01/11/2023",331,"BUENOS AIRES","OLAVARRIA","Avda. Colón 4008"
"02/08/2023",260.5,"BUENOS AIRES","OLAVARRIA","Avda. Colón 4008"
"08/07/2023",249.3,"BUENOS AIRES","OLAVARRIA","Avda. Colón 4008"
"08/12/2023",475,"BUENOS AIRES","OLAVARRIA","Avda. Colón 4008"
"13/12/2023",649,"BUENOS AIRES","OLAVARRIA","Avda. Colón 4008"
"18/08/2023",293.1,"BUENOS AIRES","OLAVARRIA","Avda. Colón 4008"
"23/10/2023",302,"BUENOS AIRES","OLAVARRIA","Avda. Colón 4008"
"25/11/2023",379,"BUENOS AIRES","OLAVARRIA","Avda. Colón 4008"
"01/11/2023",307,"BUENOS AIRES","WILDE","AV. RAMON FRANCO 5699"
"02/08/2023",241.7,"BUENOS AIRES","WILDE","AV. RAMON FRANCO 5699"
"08/07/2023",231.3,"BUENOS AIRES","WILDE","AV. RAMON FRANCO 5699"
"08/12/2023",444,"BUENOS AIRES","WILDE","AV. RAMON FRANCO 5699"
"13/12/2023",611,"BUENOS AIRES","WILDE","AV. RAMON FRANCO 5699"
"18/08/2023",271.9,"BUENOS AIRES","WILDE","AV. RAMON FRANCO 5699"
"23/10/2023",280,"BUENOS AIRES","WILDE","AV. RAMON FRANCO 5699"
"25/11/2023",351,"BUENOS AIRES","WILDE","AV. RAMON FRANCO 5699"
"01/11/2023",321,"SAN LUIS","LA TOMA","AVDA. BELGRANO 594"
"02/08/2023",252.5,"SAN LUIS","LA TOMA","AVDA. BELGRANO 594"
"08/07/2023",241.6,"SAN LUIS","LA TOMA","AVDA. BELGRANO 594"
"08/12/2023",456,"SAN LUIS","LA TOMA","AVDA. BELGRANO 594"
"13/12/2023",625,"SAN LUIS","LA TOMA","AVDA. BELGRANO 594"
"18/08/2023",284.1,"SAN LUIS","LA TOMA","AVDA. BELGRANO 594"
"23/10/2023",293,"SAN LUIS","LA TOMA","AVDA. BELGRANO 594"
"25/11/2023",367,"SAN LUIS","LA TOMA","AVDA. BELGRANO 594"
"01/11/2023",321,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"02/08/2023",252.9,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"08/07/2023",242,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"08/12/2023",456,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"13/12/2023",625,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"18/08/2023",284.5,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"23/10/2023",293,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"25/11/2023",367,"SAN LUIS","NASCHEL","RUTA 148 KM. 857.5 Y ACCESO"
"01/11/2023",323,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"02/08/2023",254.5,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"08/07/2023",243.5,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"08/12/2023",460,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"13/12/2023",625,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"18/08/2023",286.3,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"23/10/2023",295,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"25/11/2023",370,"SAN JUAN","RAWSON","REPUBLICA DEL LIBANO 1678"
"01/11/2023",341,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"02/08/2023",268.5,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"08/07/2023",256.9,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"08/12/2023",479,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"13/12/2023",659,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"18/08/2023",302.1,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"23/10/2023",311,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"25/11/2023",390,"MISIONES","POSADAS","Av Alicia Moreau de Justo 7950"
"01/11/2023",341,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"02/08/2023",268.5,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"08/07/2023",256.9,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"08/12/2023",479,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"13/12/2023",659,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"18/08/2023",302.1,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"23/10/2023",311,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"25/11/2023",390,"MISIONES","POSADAS","Av Lopez y Planes 3524"
"01/11/2023",341,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"02/08/2023",268.5,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"08/07/2023",256.9,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"08/12/2023",479,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"13/12/2023",659,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"18/08/2023",302.1,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"23/10/2023",311,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"25/11/2023",390,"MISIONES","POSADAS","AV TRANSITO COCOMAROLA 7360"
"01/11/2023",334,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"02/08/2023",263.1,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"08/07/2023",251.8,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"08/12/2023",469,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"13/12/2023",639,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"18/08/2023",296,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"23/10/2023",305,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"25/11/2023",382,"CHACO","GRAL. SAN MARTIN","AV. ING. MAÑANES Y RUTA 90"
"01/11/2023",329,"CHACO","RESISTENCIA","Guemes 319"
"02/08/2023",259.2,"CHACO","RESISTENCIA","Guemes 319"
"08/07/2023",248,"CHACO","RESISTENCIA","Guemes 319"
"08/12/2023",461,"CHACO","RESISTENCIA","Guemes 319"
"13/12/2023",639,"CHACO","RESISTENCIA","Guemes 319"
"18/08/2023",291.6,"CHACO","RESISTENCIA","Guemes 319"
"23/10/2023",300,"CHACO","RESISTENCIA","Guemes 319"
"25/11/2023",376,"CHACO","RESISTENCIA","Guemes 319"
"01/11/2023",333,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"02/08/2023",262.1,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"08/07/2023",250.8,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"08/12/2023",468,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"13/12/2023",649,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"18/08/2023",294.9,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"23/10/2023",304,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"25/11/2023",381,"FORMOSA","GRAL. MANSILLA","RUTA NAC. Nº 11 Y PROV. Nº 9"
"01/11/2023",334,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"02/08/2023",263.4,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"08/07/2023",252.1,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"08/12/2023",478,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"13/12/2023",649,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"18/08/2023",296.3,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"23/10/2023",305,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
"25/11/2023",382,"BUENOS AIRES","MEDANOS","RUTA 22 - KM. 733"
